"guest_id","full_name","total_spend","spend_quartile"
4239,Rachel Cole,2340.88,3
1323,Sandra Bowers,2340.44,3
60,Latoya Miller,2340.28,3
6946,Benjamin Burns,2339.59,3
4068,Christine Hampton,2338.54,3
3624,Kathy Martinez,2337.41,3
8081,Daniel Banks,2336.66,3
8368,Cassandra Shepard,2336.39,3
3040,Kathryn Stokes,2335.21,3
51,Elizabeth Vasquez,2333.45,3
2560,Michael Washington,2333.17,3
9032,Corey Duncan,2332.49,3
1514,Katie Odonnell,2332.45,3
9380,Cristina Valencia,2331.19,3
6672,Lisa Robinson,2330.46,3
1983,Mario Evans,2330.13,3
8197,Austin Dickerson,2329.67,3
1663,Lorraine Ramirez,2329.65,3
1691,Austin Owens,2329.03,3
9463,Donald Dickerson,2329.02,3
5729,Jeremy Martinez,2328.31,3
8837,Jorge Rivera,2328.08,3
1927,Michael Richards DVM,2327.47,3
4809,Malik Brown,2327.30,3
4682,Melissa Rose,2326.51,3
1146,Cody Woods,2324.69,3
3975,Lynn Walker,2324.64,3
4924,Amy Parker,2323.72,3
9055,Christopher Watts,2323.34,3
5406,Billy Harrington,2323.02,3
2348,Holly Reed,2322.33,3
6540,Dawn Wright,2321.44,3
9399,Alexandra Cabrera,2321.24,3
129,Michael Flores,2319.28,3
1214,Brian Higgins,2317.68,3
1551,Jean Graham,2317.18,3
464,Marissa Miller,2317.01,3
503,Dakota Hickman,2316.85,3
146,Jeanette Walters,2316.30,3
8541,Melanie Singleton,2315.94,3
7189,Andrea Williams,2315.74,3
3016,Katie Elliott,2315.56,3
5881,Jordan Braun,2315.27,3
453,Jeremy Wilson,2312.66,3
3542,Mikayla Schneider,2312.64,3
9782,Beverly Thomas,2311.86,3
7510,Justin Mathis,2310.83,3
2727,Robert James,2310.25,3
4482,Melissa Martin,2309.48,3
198,Carrie Ochoa,2309.26,3
8413,Robert Wilson,2308.77,3
1456,Aaron Olson,2307.34,3
5017,Warren Smith,2304.68,3
952,Justin Daniel,2304.68,3
2032,Emily Brandt,2304.58,3
2741,Misty Bowman,2303.86,3
9881,Jonathan Hughes,2303.82,3
7944,Dr. Alexandra Adams,2303.61,3
2251,Jacqueline Hudson,2303.42,3
1424,Michael Harris,2303.17,3
2063,Jeremy Hill,2303.16,3
8479,Jonathan Rocha,2303.08,3
5786,Cheryl Smith,2301.89,3
9759,Lisa Goodwin,2301.64,3
1808,Margaret Chen,2301.06,3
7228,Scott Mitchell,2300.19,3
1102,George Walsh,2298.41,3
2724,Sean Lee,2297.12,3
5353,Scott Cooper,2296.52,3
9835,Lisa Spencer,2296.37,3
8630,Alyssa Carroll,2295.62,3
7848,Sandra Villarreal,2294.96,3
6267,Kathleen Moore,2293.52,3
5700,Maria Perez,2292.39,3
5490,Sherry Smith,2292.04,3
9169,Kevin Ellis,2291.01,3
3848,Chelsey Mendoza,2290.70,3
2841,Natalie Ewing,2290.24,3
6207,Harry Hall,2290.00,3
9901,Elizabeth Johnson,2289.75,3
9554,Lori Patton,2289.70,3
9575,Louis Carpenter,2289.51,3
7980,Barbara Hughes,2288.84,4
5483,Joseph Little,2287.87,4
1999,Brandi Ferguson,2287.80,4
2230,Cynthia Murphy,2286.91,4
6884,Richard Fernandez,2285.31,4
1485,Teresa Kerr,2284.90,4
9484,David Johnston,2284.67,4
6891,Michael Holloway,2284.54,4
9302,Mr. Michael Allen,2283.08,4
7850,Tamara Brown,2283.03,4
8473,Joshua Lloyd,2281.65,4
8415,Alexander Mills,2281.63,4
9457,Ryan Anderson,2281.37,4
8642,Dylan Martinez,2281.20,4
7745,Derrick Richardson,2280.37,4
3367,Deborah Garcia,2279.55,4
4849,George Hodges,2278.90,4
8787,Deborah Baldwin,2278.82,4
7051,Stephanie Duncan,2278.11,4
1411,Samantha Smith,2277.44,4
6143,Vanessa Strong,2276.45,4
5302,Daniel Johnson,2275.65,4
5296,Tina Robbins,2273.48,4
5804,Vanessa Brooks,2273.42,4
2616,Tasha Rhodes,2273.04,4
6786,Cynthia Mueller,2272.95,4
6640,Laura Green,2272.87,4
3822,Jesse Snyder,2272.76,4
1045,Marvin Johnson,2272.14,4
6031,Brittany Carroll,2271.52,4
8622,Tamara Brady,2271.31,4
2216,Amanda Wade,2271.29,4
2972,Anthony Baird,2270.97,4
4230,David Spears,2269.46,4
1388,Linda Thompson,2269.23,4
8543,Nicholas Fischer,2268.07,4
2538,Mr. Chad Freeman,2267.56,4
8974,Cynthia Ross,2266.94,4
1553,Patricia Martinez,2266.54,4
7505,Amy Barrera,2265.81,4
4630,William Cole,2265.72,4
5862,Alejandro Moody,2265.14,4
8381,Diana Williams,2264.25,4
3104,Michael Davis,2263.80,4
45,Rebecca Jackson,2263.63,4
667,Chad Hurley,2263.55,4
5284,Megan Johnson,2261.84,4
7552,Samantha Scott,2261.74,4
5078,Christian Martinez,2261.73,4
5933,Lindsey Young,2261.54,4
8701,Barry Hayes,2261.46,4
2965,Dylan Rowland,2260.48,4
1209,Connie Johnson,2260.11,4
1764,Amy Lane,2256.83,4
5322,Olivia Spencer,2256.82,4
3587,Reginald Jones,2254.84,4
77,Harold Morgan,2254.16,4
9534,Ashley Weber,2252.87,4
6997,Tony Gamble,2252.60,4
89,Sharon Barnes,2252.27,4
4969,Edward Guerra,2251.59,4
4093,Alex Harris,2251.16,4
1344,Matthew Kemp,2250.87,4
9627,Collin Snyder,2250.46,4
1192,Darrell Stein,2250.32,4
4897,Meagan Torres,2248.85,4
6996,Marilyn Fisher,2246.55,4
5538,Jordan Miller,2246.54,4
7820,Jose Garcia,2245.60,4
7953,Nancy Khan,2244.71,4
1573,Megan Morales,2244.19,4
7764,Jonathan Murphy,2243.68,4
3042,Ryan Downs,2243.45,4
2200,Brianna Schroeder,2243.19,4
7198,Bradley Montoya,2242.95,4
6408,Sara Petersen,2242.77,4
1948,April French,2242.50,4
2183,Joshua Jefferson MD,2242.39,4
8915,Pamela Franco,2241.78,4
1426,Angela Ray,2241.34,4
7319,Casey Hodges,2241.10,4
9638,Michelle Trevino,2241.02,4
962,Felicia Hester,2239.83,4
862,Jodi James,2239.08,4
5114,Christine Price,2237.56,4
6159,Penny Carlson,2234.61,4
9059,Donald Hunter,2233.30,4
3057,Michael Harris,2231.50,4
2106,Robert Olson,2230.98,4
8795,Lindsey Cruz,2230.48,4
4710,David Collier,2230.27,4
8146,Vanessa Shelton,2229.42,4
2158,Jeffrey Ellis,2227.71,4
3448,Amber Moody,2226.29,4
7640,Paige Stewart,2225.90,4
405,Corey Smith,2224.72,4
8315,Joy Rasmussen,2224.28,4
1572,Christopher Harmon,2224.20,4
440,Donna Johnson,2223.89,4
3278,Andrew Phillips,2223.03,4
3048,Elizabeth Medina,2222.60,4
1385,Adrian Snow,2222.14,4
6897,Corey Hubbard,2222.05,4
6777,Danielle Bell,2220.89,4
4010,Anthony Aguilar,2220.49,4
5292,Richard White,2220.16,4
8800,David Gonzalez,2219.93,4
9368,Lisa Bruce,2219.40,4
3478,Lance Wood,2219.18,4
3613,Daniel Skinner,2219.05,4
5723,Valerie Martinez,2218.85,4
7237,Amy Norris,2218.00,4
6781,Melanie Smith,2217.53,4
6133,Danielle Steele PhD,2217.53,4
8972,Michael Miller,2217.22,4
8016,Donald Murphy,2216.94,4
6931,Kimberly Diaz,2216.05,4
6626,Daniel Brown,2215.99,4
2080,Cristian Foster,2215.80,4
2335,Brenda Lloyd,2214.81,4
9456,Amanda Valentine,2214.43,4
9505,Danielle Moyer,2214.41,4
5617,Sheryl Giles,2214.03,4
9746,Mr. Craig Stephens,2213.70,4
6859,Megan Rubio,2213.57,4
2355,Colleen White,2213.25,4
1802,Christine Barker,2211.95,4
8644,Michael Johnson,2211.41,4
3875,John White,2211.15,4
9962,Jennifer Cole,2209.90,4
6913,Amber Flynn,2209.73,4
1784,Christopher Barr,2209.67,4
3536,Steven Davenport,2209.53,4
3424,Donna Clay,2209.48,4
9791,Kayla Ramos,2206.27,4
8435,Carolyn Lutz,2206.09,4
7642,Jason Blackburn,2205.72,4
3047,Christine Lee,2205.70,4
1767,Alyssa Guzman,2205.64,4
4038,Edward Greer,2205.48,4
4027,Heather Miles,2205.25,4
7267,Alexander Hernandez,2203.51,4
1697,William Robinson,2202.91,4
3541,Tammy Harris,2202.54,4
8607,Linda Gray,2201.83,4
8194,Ryan Gonzalez,2201.37,4
8039,Cynthia Hill,2201.10,4
3120,Sarah Foster,2200.95,4
418,Stephen Anderson,2200.00,4
7604,Amber Brown,2199.95,4
3634,Adam Knight,2199.80,4
3959,Scott Johnson,2199.72,4
4219,Jeanne Valdez,2199.49,4
2793,Jennifer Gordon,2199.39,4
8922,Tabitha Erickson,2199.15,4
8823,Joshua Stark,2199.11,4
3408,Tonya Tate,2198.32,4
8247,Julia Mcbride,2197.69,4
6105,Kimberly Rivera,2197.62,4
6345,Darlene Romero,2196.14,4
3740,Jennifer Moore,2195.60,4
3932,Brett Miller,2194.91,4
2340,Alicia Arnold,2194.88,4
8722,Melissa Schroeder,2194.46,4
4922,Gregory Dorsey,2192.96,4
3245,Robyn Bishop,2192.95,4
7260,Paul Jimenez,2192.92,4
5696,Jeff Rice,2192.86,4
4152,Mrs. Megan Hamilton,2192.78,4
7167,Carlos Cruz,2192.68,4
4357,Lindsay Pruitt DDS,2191.55,4
9833,Kimberly Lane,2190.91,4
7306,Patrick Powell,2189.12,4
3877,Adam Smith DDS,2188.29,4
5645,Michael Simmons,2187.74,4
855,Carolyn Lopez,2187.55,4
7341,Carolyn Hart,2187.41,4
2860,Adam Lawson,2187.07,4
1684,Linda Welch,2185.37,4
6269,Gabriel Hunter,2185.29,4
3418,Kathryn Key,2184.38,4
1302,Angel Thomas,2183.76,4
1034,Ashley Dudley,2183.23,4
7270,Manuel Cervantes,2182.96,4
8353,Andrew Robinson,2181.98,4
514,Nathan Mcneil,2180.84,4
2916,Mary Turner,2178.68,4
6874,Steven Snyder,2178.66,4
7162,Christy Reed,2177.65,4
9730,Elizabeth Cox,2177.35,4
1519,Melissa Hall,2177.27,4
8166,Angel Jackson,2176.89,4
8349,Stephen Burns,2176.52,4
504,Kathryn Edwards,2175.20,4
6348,Elizabeth Pena,2175.02,4
1850,Catherine Rowe,2173.78,4
920,Scott Wood,2173.51,4
2994,Mark Franco,2173.35,4
7518,Leah Schwartz,2172.75,4
8766,Ethan Mcdaniel,2172.64,4
6206,Laura Miller,2171.56,4
5153,Joshua Reed,2169.88,4
4880,Andrew Bentley,2169.07,4
1799,Molly Maldonado,2168.87,4
8274,Mark Rowland,2168.84,4
6583,Ryan Williams,2168.22,4
8941,Robin Perez,2167.54,4
2501,Sydney Gentry,2167.09,4
6573,David Wright,2165.47,4
4099,Christopher Davis,2165.29,4
6153,Samantha Perez,2164.68,4
2733,Ryan Martin,2164.33,4
1130,Kenneth Short,2164.32,4
410,Patricia Harvey,2163.78,4
2173,Tracy Ramos,2163.53,4
7268,Ashley Brown,2163.41,4
9137,Kenneth Campbell,2163.06,4
2186,Omar Vega,2162.37,4
5763,Wayne Dean,2161.89,4
6592,Robert Trujillo,2161.81,4
2789,Alyssa Gonzales,2161.27,4
4137,Dawn Hale,2160.78,4
6798,Caitlyn Malone,2158.80,4
8945,Regina Rodriguez,2158.25,4
6326,Michael Williams,2157.98,4
6920,Margaret Thompson,2155.95,4
7476,Lauren Lara,2155.40,4
8794,Rachel Reid,2155.34,4
207,Brittany Stevens,2155.19,4
5792,Jacqueline Olson,2154.37,4
2858,Michael Banks,2153.52,4
4160,Michelle Anderson,2151.85,4
9917,Edward Ramos,2151.85,4
7741,Melissa Singleton,2151.81,4
2515,Daniel Rogers,2148.86,4
7282,Richard Schaefer,2147.97,4
8175,Philip Yoder,2147.79,4
6318,Brittany Taylor,2147.28,4
9255,Maria Baird,2147.14,4
5946,Cynthia Turner,2146.63,4
9726,Laura West,2146.40,4
8233,Rachel Figueroa,2145.83,4
2466,Mary Simmons,2145.48,4
4073,Ronald Montgomery,2142.14,4
6608,Stacy Ball,2141.30,4
8405,Leslie Lawson,2140.93,4
2784,Stephen Davis,2138.59,4
7114,Robert Nguyen,2136.57,4
7491,Jason Harmon,2136.30,4
8015,Allison Henry,2136.29,4
785,Timothy Bauer,2135.98,4
4330,Victoria Harrell,2135.69,4
9677,Nicholas Haynes,2135.50,4
4291,Jeremy James,2134.72,4
7094,Patricia Gallagher,2134.23,4
4178,Rebekah Hill,2133.62,4
9467,Gerald Patton,2132.70,4
9125,Tammy Hernandez,2132.22,4
1230,Theresa Johnson,2131.41,4
604,Sarah Moses,2131.22,4
1895,Billy Hall,2131.10,4
8587,Pamela Copeland,2131.06,4
5005,Frank Martin,2130.45,4
258,Deborah Ross,2129.99,4
9958,Patricia Conrad,2128.82,4
2869,Dr. Lisa Erickson,2128.72,4
1706,Danny Rodriguez,2127.65,4
4100,Dr. Jack Page,2126.44,4
1431,David Fields,2126.32,4
5796,Robin Graham,2125.43,4
6310,Andrew Wilkins,2125.23,4
3507,Amy Walsh,2124.97,4
5527,William Brown,2123.38,4
9652,Howard Brooks,2122.16,4
9655,Cody Jones,2121.73,4
4998,Jessica Scott,2121.51,4
7139,Debbie Glover,2121.42,4
6019,Jaime Mata,2121.35,4
1846,Bernard Walton,2120.55,4
4940,Joshua Summers,2119.74,4
1172,Stephanie Parker,2119.71,4
4491,Dwayne Dalton,2119.05,4
5363,Brad Miller,2117.89,4
9574,Daniel Mclean,2116.88,4
7126,John Molina,2116.85,4
8258,Joseph Juarez,2116.61,4
978,Michael Le,2115.61,4
6554,Mrs. Christy Burns,2115.60,4
4508,Juan Adams,2114.61,4
1592,Samuel Phillips,2114.11,4
7700,Kathleen Oconnor,2114.04,4
9318,Peter Adams,2113.94,4
8393,Jon Miller,2113.52,4
1009,Isaac Evans,2113.28,4
5658,Samantha Murray,2113.26,4
6722,Amy Walker,2113.18,4
9090,Brenda Price,2111.71,4
9267,Daniel Gonzalez,2111.23,4
3590,Stephanie Oneill,2111.12,4
6217,James Byrd,2109.94,4
7942,Jonathan Thomas,2109.87,4
8918,Timothy Miller,2109.47,4
3890,Meredith Leonard,2108.35,4
2346,Joseph Gray,2107.25,4
4305,Gregory Meyer,2107.08,4
508,Dustin Ortiz,2106.65,4
9916,Diana Taylor,2105.56,4
2807,Jennifer Alvarez,2105.07,4
9935,Michael Robertson,2105.01,4
5951,Jacqueline Jones,2104.83,4
8656,Sarah Andersen,2104.82,4
393,Andrew Moore,2104.81,4
1332,Crystal Mclean,2104.62,4
4536,Tyler Anderson,2104.15,4
3362,Christine Davenport,2103.24,4
4322,Tara Lucero,2102.96,4
7636,Danielle Davis,2102.09,4
4420,Robert Oliver,2101.53,4
8485,Lauren Barnes,2101.35,4
9908,Emily Cook,2100.80,4
8571,Kelsey Tanner,2100.50,4
9870,Robert Glass,2097.79,4
945,Brandon Meyer,2097.75,4
5375,Jeffrey Nielsen,2096.89,4
4925,Emily Sanders,2096.80,4
4943,Dorothy Moran,2096.58,4
2923,Matthew Taylor,2093.91,4
8492,Kim Mcgrath,2093.63,4
9082,Charles Cook,2093.51,4
2929,Kelsey Garcia,2092.63,4
9080,Richard Henry,2092.37,4
3257,Peter Huff,2091.64,4
7377,Elizabeth Burnett,2089.92,4
7969,Robin Barker,2089.85,4
1070,Carrie Herrera,2089.77,4
5088,Charles Howell,2087.08,4
6300,Steven Wright,2086.96,4
9964,Tina Wright,2086.65,4
4382,Ricardo Gonzalez,2086.57,4
3332,Steven Clark,2085.92,4
6686,Richard Barker,2085.43,4
6389,Amy Brown,2084.98,4
7991,Aaron Long,2084.29,4
3739,Mary Marks,2084.23,4
442,Richard Miller,2084.19,4
2567,Timothy Murray,2083.60,4
9796,Alan Barnett,2082.25,4
4633,Kelly Hale,2081.96,4
1124,Samuel Willis,2081.50,4
3359,Zachary Perez,2081.20,4
9356,Lisa Alexander MD,2080.00,4
8551,John Turner,2079.80,4
8775,Jeremy Jones,2079.06,4
2146,Colleen Roman,2078.41,4
5670,Michelle George,2078.40,4
8130,Victoria Sanchez,2077.80,4
5479,Melissa Jackson,2077.30,4
1716,Spencer Robinson,2075.44,4
989,Valerie Harrison,2073.83,4
1082,Carlos Ortiz,2073.74,4
709,Tammy Smith,2073.32,4
1622,Frank Delacruz,2073.08,4
2138,Christine Williamson,2072.28,4
4372,Tracy Barry,2071.89,4
4347,Kevin Johnson,2071.88,4
5060,Keith Rosario IV,2070.34,4
6475,Samantha Ryan,2069.85,4
9310,Jordan Marshall,2069.68,4
9856,Kristina Mack,2069.66,4
6323,Kyle Neal,2069.23,4
3765,Matthew Hobbs,2069.18,4
2212,Steven Cook,2069.13,4
4929,Laura Hernandez,2068.56,4
2761,Margaret Gonzalez,2068.54,4
1227,Nicole Anderson,2068.36,4
9696,Jorge Khan,2068.33,4
2396,Christopher Gomez,2067.32,4
4758,Andrew Austin,2066.67,4
3918,Melissa Wright,2065.17,4
5669,Matthew Ortiz,2065.12,4
7665,Laura Kelly,2064.28,4
6337,Sean Weaver,2063.89,4
3635,Tara Russell,2062.64,4
9983,Rodney White,2062.13,4
4217,Carl Robertson,2061.95,4
887,Mark Dennis,2061.86,4
7036,Douglas Miller,2060.87,4
630,Daniel Lester,2060.67,4
4125,Amanda Dominguez,2060.44,4
6533,Benjamin Watson,2059.94,4
1090,Joshua Quinn,2059.36,4
9691,Keith Delgado,2058.75,4
7081,Mr. Wayne Lloyd,2058.70,4
9272,Pamela Harrison,2058.00,4
8452,Jennifer Rich,2057.35,4
7027,Joel Shelton,2057.19,4
7253,Cynthia Robinson,2057.02,4
8877,Daniel Jacobson,2056.39,4
1216,Joseph Payne,2056.29,4
9119,Eric Barnes,2055.31,4
1967,Shannon Smith,2052.88,4
6839,Daniel Lambert,2051.97,4
3394,Monica Tran,2051.81,4
3573,Tyler Suarez,2051.62,4
8925,David Carey,2051.33,4
1972,Joseph Rodriguez,2051.16,4
6847,James Burton,2050.63,4
2164,Tyler Morrison,2050.09,4
1781,Kenneth Nelson,2049.90,4
3628,David Williams,2047.77,4
3790,Robert Mitchell,2047.50,4
251,Patrick Zamora,2045.82,4
5039,Elizabeth Howard,2045.29,4
5827,Diane Lin,2045.09,4
4683,Mary Powell,2044.44,4
2934,Sarah Norris,2043.98,4
8790,Thomas Thompson,2042.85,4
4203,Zachary Obrien,2042.40,4
8498,Phillip Vazquez,2042.34,4
6340,Brittney Campos,2042.32,4
4736,Kelly Bryant,2041.32,4
9141,Kevin Smith,2040.55,4
5773,Michael Taylor,2040.06,4
3140,Holly Velazquez,2039.65,4
7073,Sarah Munoz,2039.18,4
6812,Joshua Tran,2038.80,4
5029,Gregory Russell,2038.63,4
2062,Jeffrey Chapman,2038.49,4
2411,James Lane,2038.27,4
1541,Emily Bailey,2036.90,4
5470,Janet Hughes,2036.62,4
1406,Laura Miller,2036.59,4
8209,Brianna Henderson,2036.08,4
13,Daniel Cooper,2035.51,4
4792,Sydney Hall,2034.88,4
9174,Cheryl Houston,2034.53,4
911,Beth Shaw,2034.08,4
4441,Adam Snyder,2033.69,4
2443,Megan Kidd,2033.01,4
6666,Samantha Williams,2031.84,4
6657,Jon Weiss,2031.68,4
2670,Tamara Norris,2030.64,4
8447,Patrick Pierce,2029.00,4
8659,Karen Holland,2028.71,4
3746,Chelsea Brown,2027.38,4
796,Tim Welch,2025.53,4
9932,Steven Graham,2025.28,4
6653,Hannah Summers,2025.08,4
4118,Jeremy Henderson,2024.21,4
8145,Charles Burke,2023.71,4
4535,Travis Johnston,2023.23,4
7021,Joshua Davis,2023.08,4
6787,Timothy Walker,2022.28,4
3188,Melissa Watkins,2021.55,4
3393,Jordan Owen,2020.37,4
8135,Anthony Nelson,2019.44,4
3906,Kevin Ramsey,2018.43,4
8906,Michelle Lin,2017.40,4
3082,Colin Cummings,2017.08,4
3399,Carl Strong,2016.98,4
2970,William Thompson,2016.95,4
5844,Elizabeth Lynch,2016.52,4
4350,Gary Guzman,2016.48,4
2770,Robert Johns,2016.16,4
6077,Jennifer Davis,2014.90,4
8710,Cassandra Wilson,2014.48,4
5575,Joshua Carter,2012.79,4
9056,Jessica Stewart,2012.15,4
7380,Susan Martinez,2011.83,4
7759,Brittney Miller,2010.75,4
2553,Jody Rogers,2010.44,4
2881,Caroline Clarke,2009.84,4
908,Amber Williams,2009.73,4
5526,Jerry Jones,2008.00,4
2147,William Flores,2007.70,4
1654,Jeremiah Vargas,2007.35,4
612,Robert Hogan,2006.21,4
3905,Autumn Miller,2005.07,4
83,Benjamin Thompson,2004.77,4
3444,Emily Green,2002.50,4
8712,Virginia Jones,2001.32,4
6621,Carl Bowen,2000.94,4
6741,Derek Hughes,2000.91,4
9012,Holly Washington,1999.05,4
9845,Jason Leonard,1998.88,4
8,David Leblanc,1998.14,4
2508,Ryan Decker,1998.00,4
1494,Jonathan Wright,1997.46,4
5952,Brian Mendoza,1996.32,4
4764,Cory Simpson,1995.02,4
3749,Richard Young,1994.95,4
246,Brandon Moore,1994.16,4
6763,Matthew Hernandez,1993.43,4
9440,Steven Phillips,1990.12,4
3666,Kari Harris,1989.35,4
6250,Damon Gallagher,1988.84,4
1728,Robert Brown,1988.41,4
8203,Jamie Hampton,1988.26,4
2840,Joshua Little,1988.07,4
2982,Danielle Fleming,1987.50,4
5932,Caitlin Perez,1986.78,4
807,Brianna Price,1985.98,4
5841,Chad Fowler,1985.97,4
2710,Alan Russo,1985.03,4
7678,Laurie Vance,1984.68,4
6431,Brenda Velasquez,1984.51,4
857,Allison Floyd,1984.27,4
2873,Anne Lee,1983.56,4
6099,Stephanie Ruiz,1983.54,4
9225,Cindy Hess,1982.92,4
4879,Charles Phelps,1982.88,4
6767,Lisa Martin,1982.53,4
7434,Renee Mooney,1982.16,4
8170,Terrence Cook,1981.67,4
928,Crystal Abbott,1981.11,4
2249,Jessica Lam,1980.93,4
4234,Allen Lawrence,1979.83,4
9460,Anna Green,1979.15,4
4756,Deborah Thomas,1977.70,4
8706,Jordan Torres,1975.76,4
1378,Scott Rivera,1975.70,4
8510,Stacy Francis,1975.31,4
3436,Dennis Gonzalez,1975.15,4
1595,Sophia Blake,1975.14,4
5913,Charles Brown,1974.78,4
5883,Shawn Hernandez MD,1974.36,4
7242,Kendra Morgan,1973.34,4
38,Julie Ortiz,1972.96,4
1307,Angel Johnston,1972.29,4
4507,Barbara Reilly,1970.07,4
2506,Marie Salazar,1969.77,4
3090,Danny Haley,1969.73,4
7583,Alexa Greer,1968.55,4
196,Courtney Peterson,1968.43,4
7661,Laura Cortez,1967.03,4
902,Kevin Jennings,1966.60,4
5033,Cynthia Mcdowell,1966.51,4
8919,Tabitha Smith,1966.33,4
4811,Sarah Woods,1966.11,4
7568,Larry George,1965.52,4
2603,Mrs. Kristin Moore,1964.82,4
3633,Stephanie Wood,1964.47,4
3035,Alisha Walton,1964.40,4
5234,Daniel Williams,1963.75,4
2861,Adam Hartman,1959.73,4
7639,Brenda Alexander,1959.50,4
9077,Nicole Brennan,1958.70,4
2856,Patrick Howard,1958.37,4
1761,Sean Nelson,1957.83,4
2121,Arthur Hampton,1957.29,4
7829,Julia Torres,1956.95,4
8717,Raymond King,1953.55,4
2870,Jason Duncan,1953.42,4
6486,Kristina Long,1953.20,4
3775,Christopher Cabrera,1953.11,4
9124,Monica Hall,1952.62,4
1250,Veronica Decker,1949.33,4
3122,Gregory Elliott,1948.96,4
9557,Heather Gray,1948.33,4
4017,Christopher Castillo,1946.93,4
4352,Angela Leonard,1946.85,4
1713,Sharon Holland,1945.92,4
5407,Patrick Estes,1945.82,4
4423,Jon Owens,1943.47,4
128,Joel Frazier,1943.42,4
4945,Charles Wilson,1943.26,4
7501,Christopher Franklin,1943.17,4
976,Michelle Barrett,1942.74,4
9487,Regina Marquez,1941.76,4
3704,Justin Williams,1941.70,4
5496,Corey Lewis,1939.88,4
232,Scott Lopez,1939.66,4
5727,Andrew Williams,1939.24,4
365,Johnny Anderson,1938.94,4
6040,Dr. Willie Adams,1937.84,4
2339,Brianna Henderson,1937.66,4
1509,Richard Franco,1936.67,4
2277,Marissa Castro,1935.80,4
9529,Caitlin Preston DVM,1935.23,4
4964,Ms. Susan Montoya,1935.06,4
10000,Christopher Roberts,1935.02,4
8297,Shannon Miller,1934.14,4
8933,Justin Medina,1931.04,4
7985,Jonathan Simmons,1930.69,4
5064,Robert Carter,1930.50,4
9173,Candace Nichols,1929.62,4
6769,Daniel Coleman,1929.34,4
5421,Brittney Ray,1929.09,4
7605,Anna Bennett,1928.91,4
2413,Laura Dillon,1928.41,4
6674,Emily Sexton,1928.40,4
8382,Tammy Sullivan,1927.36,4
4991,Denise Brown,1926.80,4
403,Bryce Taylor,1926.76,4
4544,Amanda Cox,1926.58,4
486,Aaron Armstrong,1926.48,4
5890,John Gilmore,1926.48,4
3639,Louis Ali,1925.83,4
6459,Joseph Lowe,1922.17,4
2794,Kevin Cunningham,1922.07,4
6708,Cynthia Simon,1921.76,4
2877,Joshua Martinez,1921.48,4
4876,Stephanie White,1921.27,4
2454,Rhonda Leach,1921.23,4
9749,Lisa Daniel,1920.89,4
7807,Jason Shaw,1920.81,4
9813,Anita Long,1918.15,4
3347,Mrs. Samantha Castro,1917.13,4
32,Elizabeth Ward,1916.83,4
3953,Brett Hall,1916.57,4
3038,Matthew Andrews,1915.15,4
17,William Wilson,1914.70,4
4829,Audrey Murphy,1914.23,4
4573,Stephanie Taylor,1914.03,4
5578,Walter Parker,1912.42,4
8509,Cassandra Cummings,1911.53,4
7408,Rachel Bradley,1911.50,4
4542,Robert Evans,1911.36,4
7651,Michelle Rivera,1909.75,4
2634,Brenda Lewis,1909.21,4
4421,Jessica King,1908.68,4
6374,David Rivera,1905.77,4
3086,Lindsey Foster,1905.71,4
1665,Gregory Archer,1903.54,4
5904,Carly Norris,1902.41,4
5355,Charlotte Mays,1901.71,4
8409,Olivia Christian,1901.07,4
5199,Walter Ramsey,1901.06,4
4134,Amber Wright,1900.20,4
5162,Samantha Wolfe,1899.57,4
1542,Nicholas Blevins,1898.78,4
9482,James Ward,1898.57,4
780,Jennifer Rivera,1897.89,4
2215,Mary Turner,1897.77,4
2987,Dawn Allen,1897.24,4
4714,Brandon Anderson,1897.11,4
4717,Robin Rodriguez,1895.67,4
9767,Linda George,1893.37,4
4127,Jessica Salas,1892.89,4
535,Jay Parks,1891.77,4
7537,Marvin Dean DDS,1890.98,4
5732,Brittany Cook,1889.91,4
9907,Amanda Fleming,1888.75,4
2107,Stacy Crosby,1888.06,4
2471,Ryan Pratt,1885.72,4
7364,Katherine Kelly,1885.64,4
1,Margaret Hawkins DDS,1885.40,4
7172,Tammy Pearson,1885.24,4
5634,Michael Tran,1884.38,4
281,Richard Strickland,1884.14,4
1201,Nicholas Tapia,1883.69,4
6845,Daniel Miles,1882.16,4
5126,Allen Moore,1881.63,4
9991,Charles Castillo,1881.35,4
9700,Natasha Rowe,1881.21,4
6009,Jessica Frazier,1879.91,4
9067,Russell Potter,1879.53,4
3412,Jody Scott,1879.44,4
5775,Andrea Bernard,1878.97,4
1145,Donald Roberts,1878.87,4
3200,Brett Lewis,1877.57,4
6227,Sarah Haney,1876.72,4
5195,Michele Schwartz,1875.97,4
413,Andrew Anderson,1875.88,4
3813,Michelle Baxter,1875.88,4
3132,Vincent Fuller,1875.10,4
1264,Allison Glover,1874.85,4
9795,Timothy Allen,1874.61,4
4455,Johnny Harris DDS,1874.59,4
8104,Allen Wright,1874.19,4
1565,Eric Colon,1873.28,4
6906,Jennifer Harris,1873.15,4
9948,Dennis Robinson,1872.91,4
5464,Tracy Nunez,1872.65,4
8142,Christine Roy,1872.56,4
9424,Timothy Stark,1871.67,4
9938,Bradley West,1871.38,4
4189,Evan Johnson,1870.71,4
7597,Cory Zimmerman,1870.27,4
8285,Megan Sanchez,1870.17,4
